currentTime,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,activity,fallDetected
71,0.33,-0.53,0.91,-30.17,19.75,148.3,0,0
72,0.09,-0.24,0.95,-14.26,5.15,160.46,0,0
73,0.23,0.26,0.59,23.47,20.89,41.31,0,0
74,1.02,-0.41,0.34,-50.95,71.7,112.18,0,0
75,0.98,-0.02,-0.05,-153.43,92.75,91.37,0,0
76,1.11,-0.25,-0.38,-146.31,108.68,102.7,0,0
77,0.92,-0.34,-0.13,-111.57,98.2,110.02,0,0
78,0.96,-0.27,-0.01,-91.64,90.47,105.88,0,0
79,0.98,-0.34,-0.07,-101.82,94.09,108.84,0,0
80,0.97,-0.34,-0.01,-91.33,90.46,109.13,0,0
81,0.97,-0.34,0.02,-86.1,88.61,109.54,0,0
82,0.98,-0.35,0,-90,90,109.8,0,0
83,0.97,-0.34,0.01,-88.67,89.54,109.13,0,0
84,0.97,-0.34,-0.01,-91.33,90.46,109.13,0,0
85,0.97,-0.34,-0.01,-91.33,90.46,109.13,0,0
86,0.96,-0.34,-0.01,-91.33,90.47,109.27,0,0
87,0.97,-0.34,0,-90,90,109.13,0,0
88,0.97,-0.34,-0.02,-93.99,91.39,109.13,0,0
89,0.98,-0.33,-0.01,-91.36,90.46,108.57,0,0
90,0.97,-0.34,-0.02,-92.66,90.92,109.13,0,0
91,0.97,-0.33,-0.02,-92.73,90.92,108.71,0,0
92,0.97,-0.33,-0.02,-94.09,91.39,108.71,0,0
93,0.98,-0.33,-0.02,-92.73,90.92,108.57,0,0
94,0.97,-0.33,-0.02,-92.73,90.92,108.71,0,0
95,0.98,-0.34,-0.02,-93.9,91.37,109.39,0,0
96,0.98,-0.33,-0.01,-91.36,90.45,108.43,0,0
97,0.97,-0.33,-0.01,-91.36,90.46,108.71,0,0
98,0.98,-0.32,-0.02,-92.79,90.92,108.16,0,0
99,0.98,-0.34,-0.02,-92.66,90.91,108.84,0,0
100,0.97,-0.33,-0.02,-94.09,91.39,108.71,0,0
101,0.98,-0.33,-0.02,-92.73,90.91,108.43,0,0
102,0.96,-0.33,-0.02,-94.09,91.4,108.85,0,0
103,0.91,-0.27,-0.02,-93.27,90.99,106.79,0,0
104,0.96,-0.28,0.01,-88.41,89.53,106.31,0,0
105,1.01,0.14,0.08,60.95,85.57,82.06,0,0
106,1.12,-0.12,0.17,-34.29,81.25,95.99,0,0
107,0.93,0.19,0.15,51.63,80.93,78.6,0,0
108,1.02,-0.02,0.05,-18.43,87.38,90.87,0,0
109,1,-0.11,0.09,-49.4,84.64,96.24,0,0
110,1.02,-0.11,0.09,-51.84,85.2,96.1,0,0
111,1.02,-0.1,0.09,-49.76,85.2,95.67,0,0
112,1,-0.11,0.1,-47.12,84.2,96.24,0,0
113,1.02,-0.11,0.09,-51.84,85.2,96.1,0,0
114,1.05,-0.11,0.09,-49.4,84.88,95.96,0,0
115,0.96,-0.22,0.38,-29.74,68.28,102.82,0,0
116,0.91,-0.3,0.4,-37.41,66.45,108.43,0,0
117,0.97,-0.22,0.32,-34.33,71.7,102.72,0,0
118,0.96,-0.23,0.33,-35.54,71.15,103.71,0,0
119,0.95,-0.23,0.34,-33.39,70.17,103.37,0,0
0,0.95,-0.23,0.34,-34.9,70.44,103.92,0,0
1,0.95,-0.24,0.35,-34.56,69.6,104.37,0,0
2,0.96,-0.23,0.34,-33.39,70.32,103.27,0,0
3,0.96,-0.24,0.31,-37.78,71.99,104.15,0,0
4,0.96,-0.25,0.3,-39.37,72.41,104.58,0,0
5,0.98,-0.13,0.23,-28.89,77.04,97.24,0,0
6,1.16,-0.09,0.18,-25.56,81.17,94.25,0,0
7,0.75,0.36,0.21,59.59,74.29,64.4,0,0
8,0.43,0.63,-0.11,99.81,104.28,34.18,0,0
9,0.8,0.49,-0.23,114.72,105.72,58.55,0,0
10,0.43,0.51,-0.84,148.96,153.01,40.24,0,0
11,0.02,0.6,-0.91,146.42,178.52,2.23,0,0
12,0.15,0.46,-0.77,149.21,169.14,17.85,0,0
13,0.16,0.21,-0.92,167.11,169.91,37.87,0,0
14,0.17,0.26,-0.91,164.12,169.26,33.69,0,0
15,0.2,0.26,-0.91,164.25,167.94,37.15,0,0
16,0.19,0.25,-0.92,164.83,168.5,36.87,0,0
17,0.2,0.25,-0.93,164.95,168.14,38,0,0
18,0.19,0.25,-0.92,164.83,168.5,36.87,0,0
19,0.19,0.26,-0.93,164.5,168.6,36.03,0,0
20,0.18,0.24,-0.92,165.28,168.97,36.57,0,0
21,0.3,0.67,-0.7,135.98,156.88,23.84,0,0
22,0.07,0.67,-0.61,132.21,173.42,5.97,0,0
23,-0.02,0.71,-0.66,132.71,-178.64,-1.26,0,0
24,0.15,0.67,-0.03,92.66,101.89,12.46,0,0
25,0.32,0.81,0.26,72.4,51.17,21.52,0,0
26,0.28,0.84,0.36,66.93,38.05,18.43,0,0
27,0.25,0.91,0.27,73.66,43.26,15.42,0,0
28,0.23,0.87,0.25,73.92,43.15,15.12,0,0
29,0.27,0.96,0.12,83.05,66.19,15.45,0,0
30,0.23,0.95,0.09,84.81,69.23,13.48,0,0
31,0.23,0.95,0.13,82.47,61.93,13.92,0,0
32,0.24,0.92,0.14,81.33,59.86,14.72,0,0
33,0.21,0.93,0.07,85.67,71.57,12.78,0,0
34,-0.63,0.43,-0.54,141.44,-130.78,-55.49,0,0
35,-0.62,0.42,-0.55,142.74,-131.95,-55.65,0,0
36,-0.64,0.26,-0.68,159.23,-136.69,-68.08,0,0
37,-0.52,0.08,-0.74,173.99,-144.81,-81.51,0,0
38,-0.68,0.44,-0.55,141.74,-129.22,-57.23,0,0
39,-0.58,0.4,-0.69,149.91,-139.94,-55.43,0,0
40,-0.55,0.38,-0.67,150.33,-140.86,-55.01,0,0
41,-0.54,0.35,-0.68,152.65,-141.58,-56.89,0,0
42,-0.53,0.36,-0.7,152.93,-142.93,-55.92,0,0
43,-0.52,0.34,-0.71,154.2,-143.64,-56.71,0,0
44,-0.54,0.36,-0.71,153.18,-142.83,-56.31,0,0
45,-0.52,0.34,-0.71,154.2,-143.64,-56.71,0,0
46,-0.52,0.34,-0.72,154.95,-144.34,-56.92,0,0
47,-0.52,0.34,-0.71,154.2,-143.64,-56.71,0,0
48,-0.52,0.35,-0.7,153.43,-143.33,-56.11,0,0
49,-0.53,0.34,-0.71,154.2,-143.23,-57.09,0,0
50,-0.52,0.34,-0.72,154.44,-144.34,-56.31,0,0
51,-0.52,0.35,-0.71,153.69,-143.64,-56.11,0,0
52,-0.53,0.34,-0.72,154.44,-143.53,-57.09,0,0
53,-0.52,0.35,-0.72,153.94,-144.34,-55.71,0,0
54,-0.5,0.34,-0.73,155.19,-145.47,-56.1,0,0
55,-0.5,0.35,-0.73,154.42,-145.75,-54.89,0,0
56,-0.51,0.34,-0.72,154.44,-144.76,-55.91,0,0
57,-0.52,0.34,-0.73,154.92,-144.93,-56.31,0,0
58,-0.51,0.35,-0.73,154.42,-145.34,-55.3,0,0
59,-0.5,0.34,-0.73,154.68,-145.47,-55.49,0,0
60,-0.52,0.34,-0.73,154.92,-144.93,-56.31,0,0
61,-0.52,0.34,-0.73,154.68,-144.64,-56.31,0,0
62,-0.51,0.34,-0.73,154.68,-145.05,-55.91,0,0
63,-0.55,0.36,-0.7,152.93,-142.13,-56.69,0,0
64,-0.64,0.5,-0.53,136.74,-129.67,-52.03,0,0
65,0.18,0.48,-0.24,116.94,143.43,20.66,0,0
66,-0.41,0.82,-0.14,99.73,-108.76,-26.78,0,0
67,-0.17,0.88,-0.05,93.07,-105.26,-11.11,0,0
68,-0.48,0.95,0.25,75.3,-62.7,-26.94,0,0
69,-0.52,0.13,0.45,15.42,-49.12,-76.57,0,0
70,-0.45,0.86,0.63,53.63,-35.6,-27.8,0,0
71,0.32,0.8,0.55,55.54,30.36,21.9,0,0
72,0.16,0.39,0.37,46.77,23.05,21.8,0,0
73,0.92,0.13,0.38,18.43,67.86,82.28,0,0
74,0.98,-0.2,0.2,-45,78.25,101.75,0,0
75,1.09,-0.09,-0.42,-168.49,111.23,94.52,0,0
76,1,-0.07,-0.56,-172.87,119.36,94.02,0,0
77,0.95,-0.08,-0.09,-140.19,95.66,94.72,0,0
78,1.1,-0.08,-0.45,-170.22,112.36,94.06,0,0
79,0.7,0.55,-0.14,104.42,101.31,52.13,0,0
80,0.78,0.3,-0.45,145.62,119.68,68.69,0,0
81,0.62,0.24,-0.65,159.52,136.41,68.57,0,0
82,0.64,0.15,-0.74,168.69,139.2,76.95,0,0
83,0.63,0.15,-0.74,168.69,139.9,76.64,0,0
84,0.62,0.14,-0.76,169.49,140.84,77.16,0,0
85,0.59,0.14,-0.79,169.89,143.04,76.68,0,0
86,0.57,0.16,-0.79,168.25,144.14,73.95,0,0
87,0.57,0.15,-0.8,169.45,144.41,75.41,0,0
88,0.57,0.15,-0.8,169.45,144.41,75.41,0,0
89,0.57,0.14,-0.8,170.09,144.67,76.15,0,0
90,0.56,0.15,-0.8,169.55,145.05,75.22,0,0
91,0.56,0.14,-0.8,170.09,145.05,75.96,0,0
92,0.57,0.15,-0.8,169.45,144.41,75.41,0,0
93,0.57,0.14,-0.8,169.99,144.41,76.15,0,0
94,0.57,0.14,-0.8,169.99,144.41,76.15,0,0
95,0.57,0.14,-0.79,169.89,144.14,76.15,0,0
96,0.57,0.14,-0.8,169.99,144.41,76.15,0,0
97,0.57,0.14,-0.79,169.89,144.14,76.15,0,0
98,0.58,0.13,-0.8,170.63,144.3,77.06,0,0
99,0.57,0.13,-0.77,170.26,143.6,76.89,0,0
100,0.58,0.15,-0.8,169.55,144.3,75.6,0,0
101,0.58,0.14,-0.79,169.89,143.77,76.33,0,0
102,0.59,0.14,-0.8,169.99,143.31,76.68,0,0
103,0.58,0.16,-0.78,168.69,143.5,74.88,0,0
104,0.56,0.14,-0.8,169.99,144.78,75.96,0,0
105,0.58,0.16,-0.8,168.91,144.04,74.88,0,0
106,0.57,0.15,-0.8,169.45,144.41,75.41,0,0
107,0.57,0.15,-0.79,169.35,144.14,75.41,0,0
108,0.57,0.15,-0.79,169.35,144.14,75.41,0,0
109,0.73,0.23,-0.77,163.14,136.79,72.12,0,0
110,0.33,0.52,-0.43,129.38,142.63,32.08,0,0
111,0.73,0.48,-0.1,101.84,97.87,56.59,0,0
112,0.8,0.5,0.14,74.29,79.99,57.89,0,0
113,0.84,0.59,0.11,79.43,82.55,54.97,0,0
114,0.3,0.91,-0.06,93.91,101.89,17.99,0,0
115,0.13,0.69,-0.22,107.65,148.74,10.93,0,0
116,0.25,0.92,0.21,77.11,49.84,15.17,4,0
117,0.27,0.9,0.26,73.99,46.68,16.93,4,0
118,0.28,0.88,0.26,73.72,47.49,17.67,4,0
119,0.29,0.88,0.27,72.79,46.59,18.13,4,0
0,0.29,0.88,0.28,72.33,45.78,18.13,4,0
1,0.29,0.88,0.29,71.87,45,18.13,4,0
2,0.29,0.88,0.28,72.33,45.78,18.13,4,0
3,0.29,0.88,0.28,72.33,45.78,18.13,4,0
4,0.3,0.88,0.3,71.26,45,18.74,4,0
5,0.29,0.88,0.29,71.72,45,18.28,4,0
6,0.29,0.88,0.3,70.96,43.49,18.13,4,0
7,0.3,0.89,0.3,71.57,45,18.43,4,0
8,0.28,0.88,0.29,71.87,44.22,17.67,4,0
9,0.3,0.86,0.27,72.35,48.09,19.52,4,0
10,0.29,0.88,0.29,71.87,45,18.13,4,0
1,0.27,0.65,0.7,42.68,21.25,22.86,4,0
2,0.27,0.66,0.7,43.34,21.47,22.62,4,0
3,0.26,0.66,0.7,43.36,20.14,21.22,4,0
4,0.27,0.67,0.7,44.02,20.91,21.57,4,0
5,0.27,0.66,0.7,43.68,21.47,22.38,4,0
6,0.28,0.66,0.7,43.36,21.8,22.95,4,0
7,0.28,0.66,0.7,43.34,22.02,23.2,4,0
8,0.27,0.66,0.68,44.33,21.91,22.38,4,0
9,0.26,0.73,0.65,48.25,21.68,19.54,4,0
10,0.27,0.68,0.66,46.01,22.62,21.91,4,0
11,0.27,0.69,0.66,46.33,22.04,21.12,4,0
12,0.28,0.66,0.71,42.71,21.58,23.2,4,0
13,0.23,0.65,0.71,42.37,17.68,19.26,4,0
14,0.23,0.66,0.74,41.48,17.53,19.65,4,0
15,0.27,0.64,0.7,42.34,20.7,22.52,4,0
16,0.26,0.66,0.68,44.33,20.77,21.22,4,0
17,0.23,0.64,0.69,42.98,18.82,20.1,4,0
18,0.27,0.71,0.63,48.68,23.03,20.49,4,0
19,0.27,0.77,0.55,54.35,25.59,18.95,4,0
20,0.23,0.87,0.2,77.31,49.24,14.64,6,0
21,0.25,0.91,-0.3,108.14,139.9,15.42,6,0
22,0.23,0.83,-0.41,116.57,151.31,15.3,6,0
23,0.12,0.79,-0.53,123.95,167.56,8.45,6,0
24,0.13,0.84,-0.58,124.67,167.06,9.03,6,0
25,0.22,0.84,-0.16,101.1,126.87,14.66,1,0
26,0.21,0.85,0.28,71.72,36.87,13.91,1,0
27,0.28,0.87,0.35,67.93,38.66,17.97,1,0
28,0.25,0.88,0.34,68.55,36.03,15.95,1,0
29,0.25,0.9,0.33,69.94,37.3,15.55,1,0
30,0.23,0.91,0.31,70.97,36.87,14.5,1,0
31,0.25,0.89,0.3,71.11,39.37,15.68,1,0
32,0.24,0.9,0.29,72.16,39.96,15.09,1,0
33,0.22,0.91,0.23,75.62,43.03,13.46,1,0
34,0.12,0.92,0.23,75.74,26.57,7.24,2,0
35,0.02,0.96,0.19,78.96,4.76,0.93,2,0
36,0.3,0.95,0.18,79.32,58.82,17.3,2,0
37,0.41,0.86,0.11,82.75,74.93,25.3,2,0
38,0.01,0.95,0.27,74.31,1.68,0.47,2,0
39,0.32,0.87,0.05,86.39,80.31,20.27,2,0
40,0.37,0.86,0.19,77.69,62.95,23.14,2,0
41,-0.05,1.02,0.05,86.94,-40.6,-2.62,2,0
42,0.01,0.93,0.23,75.85,1.91,0.48,2,0
43,0.34,0.96,0.05,86.74,80.75,19.27,2,0
44,0.3,0.85,0.22,75.59,53.62,19.22,2,0
45,0.06,0.88,0.24,74.66,14.47,4.05,2,0
46,0.3,0.83,-0.02,91.62,94.4,20.2,2,0
47,0.27,0.9,0.27,73.07,45,16.93,2,0
48,0.09,0.88,0.28,72.18,16.99,5.61,2,0
49,0.3,0.84,0.05,86.26,79.56,19.55,2,0
50,0.32,0.99,0.31,72.52,45.71,17.89,2,0
51,0.09,0.86,0.26,73.3,19.98,6.23,2,0
52,0.34,0.88,0.13,81.44,68.43,20.83,2,0
53,0.27,1.02,0.26,75.76,45.86,14.66,2,0
54,0.13,0.87,0.27,72.97,26.57,8.71,2,0
55,0.33,0.84,0.13,81.57,69.15,21.25,2,0
56,0.25,1,0.38,69.05,33.15,14.04,2,0
57,0.12,0.85,0.23,74.61,26.57,7.84,2,0
58,0.25,0.95,0.16,80.23,56.73,14.7,2,0
59,0.17,1.02,0.26,75.76,33.69,9.61,2,0
60,0.14,0.94,0.23,75.96,30.96,8.53,2,0
61,0.32,0.9,0.15,80.62,65.14,19.62,2,0
62,0.13,1.02,0.14,82.12,43.36,7.45,2,0
63,0.09,0.93,0.2,78.14,23.75,5.28,2,0
64,0.32,0.89,0.12,82.5,69.9,19.78,2,0
65,0.07,0.98,0.21,77.81,18.43,4.12,2,0
66,0.31,0.83,-0.01,90.54,91.43,20.67,2,0
67,0.26,0.93,0.06,86.15,76.37,15.5,2,0
68,0.03,0.98,0.09,84.52,18.43,1.83,2,0
69,0.09,0.93,0.12,82.82,36.25,5.28,2,0
70,0.24,0.92,-0.17,100.56,125.36,14.72,5,0
71,0.12,0.87,-0.34,111.62,161.18,7.7,5,0
72,0.04,0.84,-0.46,118.87,175.16,2.68,5,0
73,0,0.76,-0.56,126.59,180,0,5,0
74,-0.17,0.72,-0.7,134.05,-166.12,-13.45,5,0
75,-0.09,0.61,-0.66,137.12,-171.87,-8.75,5,0
76,-0.05,0.74,-0.68,132.48,-175.4,-4.21,5,0
77,0.13,1.13,-0.13,96.69,135,6.69,5,0
78,0.25,0.83,0.38,65.64,33.69,16.8,4,0
79,0.25,0.75,0.6,51.27,22.57,18.43,4,0
80,0.27,0.74,0.58,52.08,25.31,20.22,4,0
81,0.27,0.77,0.55,54.35,26.24,19.47,4,0
82,0.27,0.77,0.53,55.52,26.57,18.95,4,0
83,0.27,0.78,0.53,55.78,26.57,18.78,4,0
84,0.27,0.78,0.52,56.18,26.91,18.78,4,0
85,0.27,0.79,0.53,56.05,26.57,18.6,4,0
86,0.26,0.78,0.52,56.18,26.22,18.26,4,0
87,0.27,0.78,0.52,56.18,26.91,18.78,4,0
88,0.27,0.78,0.53,55.78,26.57,18.78,4,0
89,0.26,0.79,0.52,56.44,26.22,18.09,4,0
90,0.26,0.79,0.51,57.24,26.92,18.09,4,0
91,0.27,0.77,0.52,55.91,26.91,18.95,4,0
92,0.26,0.8,0.52,57.09,26.57,17.93,4,0
93,0.25,0.81,0.5,58.39,26.57,17.1,4,0
94,0.27,0.8,0.52,57.35,27.26,18.27,4,0
95,0.27,0.79,0.52,56.44,26.91,18.6,4,0
96,0.27,0.8,0.52,57.09,27.26,18.43,4,0
97,0.26,0.79,0.52,56.84,26.57,18.09,4,0
98,0.27,0.84,0.44,62.37,31.26,17.63,4,0
99,0.24,0.91,0.24,75.04,45,14.96,6,0
100,0.21,0.96,0.08,85.35,69.68,12.38,6,0
101,0.22,0.95,0,90,90,12.93,6,0
102,0.21,0.91,0.09,84.63,67.83,12.99,6,0
103,0.21,0.9,-0.02,91,94.24,13.21,6,0
104,0.14,0.83,-0.3,109.72,154.65,9.64,6,0
105,0.02,0.66,-0.73,137.88,178.17,2.02,6,0
106,0.04,0.59,-0.72,140.81,176.89,3.81,6,0
107,0.07,0.73,-0.66,132.12,173.96,5.47,6,0
108,0.04,0.87,-0.51,120.35,175.6,2.58,6,0
109,0.16,0.92,-0.13,97.72,128.66,9.62,6,0
110,0.25,0.77,0.3,69,40.1,17.91,2,0
111,0.37,0.84,0.34,67.83,46.89,23.52,2,0
112,0.25,1.02,0.29,74.23,40.86,13.73,2,0
113,0.06,0.88,0.25,74.19,14.04,4.05,2,0
114,0.34,0.91,0.12,82.63,71.18,20.77,2,0
115,0.24,1.01,0.22,77.75,47.91,13.51,2,0
116,0.11,0.95,0.17,79.78,32.47,6.55,2,0
117,0.35,0.85,0.14,80.62,68.2,22.43,2,0
118,0.08,0.84,0.08,84.66,45,5.34,2,0
119,0.27,1.01,0.39,68.81,34.22,14.77,2,0
0,0.3,0.87,0.22,75.84,53.62,18.9,2,0
1,0.09,0.91,0.23,75.5,20.14,5.42,2,0
2,0.25,0.98,0.16,80.91,57.99,14.36,2,0
3,0.27,0.93,0.18,79.06,55.92,15.95,2,0
4,0.05,0.94,0.21,77.32,14.53,3.34,2,0
5,0.23,0.97,0.1,84.02,66.57,13.6,2,0
6,0.25,0.97,0.16,80.39,56.73,14.47,2,0
7,0.09,0.9,0.2,77.74,23.75,5.46,2,0
8,0.23,0.86,0.03,87.92,82.41,15.26,2,0
9,0.28,0.95,0.2,78.42,55.22,16.44,2,0
10,0.13,0.91,0.22,76.43,29.74,7.85,2,0
11,0.27,0.95,0.15,81.08,61.5,16.13,2,0
12,0.12,0.98,0.13,82.76,43.15,6.79,2,0
13,0.08,0.95,0.19,78.78,22.62,4.72,2,0
14,0.29,0.86,0.14,80.71,64.06,18.59,2,0
15,0.31,0.88,0.27,72.65,48.81,19.65,2,0
16,0.11,0.93,0.15,80.93,36.38,6.71,2,0
17,0.3,0.87,0.14,80.79,65.22,19.36,2,0
18,0.11,0.93,0.14,81.4,37.87,6.71,2,0
19,0.2,0.91,0.02,88.53,83.42,12.53,5,0
20,0.15,0.86,-0.13,98.79,131.82,9.8,5,0
21,-0.14,0.9,-0.41,114.74,-161.24,-8.9,5,0
22,-0.08,0.76,-0.55,126.2,-171.98,-5.89,5,0
23,0.06,0.67,-0.72,136.93,175.03,5.31,5,0
24,0.09,0.73,-0.7,133.74,172.32,7.35,5,0
25,0.36,1.34,-0.02,91,93.73,14.97,5,0
26,0.29,0.61,0.81,36.87,19.58,25.38,4,0
27,0.34,0.85,0.39,65.36,41.35,21.98,4,0
28,0.34,0.73,0.61,50.01,28.87,24.81,4,0
29,0.34,0.7,0.59,49.5,29.5,25.79,4,0
30,0.32,0.7,0.6,49.13,28.03,24.73,4,0
31,0.33,0.7,0.6,49.45,28.61,25.02,4,0
32,0.31,0.7,0.59,49.82,27.76,23.96,4,0
33,0.31,0.72,0.61,49.71,27.15,23.5,4,0
34,0.3,0.71,0.59,50.51,26.87,22.66,4,0
35,0.31,0.72,0.59,50.44,27.76,23.5,4,0
36,0.3,0.72,0.59,50.44,27.16,22.97,4,0
37,0.31,0.71,0.59,50.13,27.76,23.73,4,0
38,0.3,0.73,0.59,51.12,27.47,22.75,4,0
39,0.31,0.72,0.59,50.81,28.07,23.5,4,0
40,0.31,0.71,0.59,50.51,28.07,23.73,4,0
41,0.31,0.71,0.59,50.51,28.07,23.73,4,0
42,0.32,0.73,0.6,50.68,28.03,23.57,4,0
43,0.31,0.72,0.6,50.07,27.45,23.5,4,0
44,0.31,0.73,0.59,50.74,27.76,23.27,4,0
45,0.31,0.7,0.6,49.45,27.45,23.96,4,0
1,0.2,0.76,0.58,52.66,18.67,14.45,4,0
2,0.2,0.76,0.58,52.66,19.36,15,4,0
3,0.2,0.76,0.58,52.66,19.36,15,4,0
4,0.22,0.76,0.59,51.92,20.22,16.1,4,0
5,0.2,0.87,0.23,74.88,39.81,12.69,4,0
6,0.14,0.88,-0.22,104.04,147.26,9.13,6,0
7,0.16,0.88,-0.71,129.09,167.01,10.62,6,0
8,0.13,0.87,-0.56,122.97,167.47,8.2,6,0
9,0.15,0.78,0.07,84.86,64.65,10.76,6,0
10,0.21,0.73,0.54,53.72,21.37,16.03,6,0
11,0.2,0.81,0.52,57.21,20.46,13.52,1,0
12,0.2,0.81,0.5,58.39,22.11,14.04,1,0
13,0.2,0.8,0.52,57.35,20.75,13.64,1,0
14,0.22,0.8,0.47,59.53,25.02,15.35,1,0
15,0.01,0.86,0.38,66.43,1.19,0.52,2,0
16,0.23,0.99,0.26,75.43,42.27,13.29,2,0
17,0.23,0.77,0.41,62.29,29.98,16.86,2,0
18,0.13,0.94,0.21,77.32,32.2,8.06,2,0
19,0.04,0.85,0.45,61.98,4.93,2.63,2,0
20,0.29,0.77,0.34,66.04,40.06,20.49,2,0
21,0.02,0.88,0.16,79.38,8.13,1.53,2,0
22,0.07,0.85,0.3,70.78,13.32,4.72,2,0
23,0.27,0.64,0.02,88.6,86.73,23.11,2,1
24,-0.25,-0.52,-0.86,-149.04,-163.78,-154.13,2,1
25,-0.02,0.85,-1.18,144.18,-178.86,-1.58,2,1
26,0.06,0.57,-0.78,143.87,175.43,6.25,2,0
27,0.05,0.57,-0.76,143.04,175.87,5.48,0,0
28,0.05,0.58,-0.77,142.94,175.91,5.4,0,0
29,0.06,0.56,-0.77,143.7,175.33,6.34,0,0
30,0.07,0.58,-0.76,142.66,174.7,6.93,0,0
31,0.06,0.57,-0.75,142.75,175.24,6.25,0,0
32,0.06,0.58,-0.75,142.37,175.24,6.17,0,0
33,0.08,0.6,-0.73,140.68,173.93,7.4,0,0
34,0.09,0.62,-0.69,138.08,172.87,7.93,0,0
35,0.12,0.63,-0.69,137.37,170.33,10.49,0,0
36,0.12,0.64,-0.7,137.66,170.54,10.37,0,0
37,0.12,0.63,-0.7,138.01,170.54,10.49,0,0
38,0.11,0.63,-0.7,138.37,171.16,9.93,0,0
39,0.1,0.63,-0.7,138.37,171.78,9.23,0,0
40,0.13,0.63,-0.7,138.01,169.92,11.17,0,0
41,0.12,0.63,-0.7,138.37,170.54,10.62,0,0
42,0.12,0.63,-0.72,138.64,170.74,10.49,0,0
43,0.13,0.63,-0.73,138.95,170.24,11.17,0,0
44,-0.09,0.71,-0.41,120.22,-168.27,-6.89,1,0
45,-0.32,0.54,-0.64,139.92,-153.43,-30.72,1,0
46,0.17,0.38,-0.52,143.41,161.57,24.18,1,0
47,0.05,0.71,-0.57,128.74,175.3,3.77,1,0
48,-0.04,0.4,-0.91,156.45,-177.55,-5.6,1,0
49,-0.05,0.62,-1.38,155.95,-178.06,-4.34,1,0
50,0.04,0.63,-0.43,124.18,174.81,3.53,1,0
51,0.27,0.65,0.36,61,37.27,22.86,1,0
52,-0.02,0.82,0.48,59.85,-2.82,-1.64,1,0
53,0.32,0.66,0.41,57.75,37.72,26.02,1,0
54,0.22,1.33,0.26,79.01,40.31,9.35,1,0
1,0.27,0.74,0.57,52.46,24.97,19.69,Standing still,0
2,0.27,0.76,0.57,53.04,24.97,19.32,Standing still,0
3,0.28,0.77,0.55,54.08,26.89,20.17,Standing still,0
4,0.25,0.76,0.51,56.17,26.21,18.26,Standing still,0
5,0.24,0.81,0.22,74.93,47.91,16.6,Standing still,0
6,0.2,1,-0.43,113.25,155.56,11.05,Standing still,0
7,0.16,0.77,-0.63,129.29,166.13,11.42,Standing still,0
8,0.19,0.85,-0.48,119.23,158.52,12.42,Standing still,0
9,0.29,0.84,0.18,77.87,58.13,19.08,Standing still,0
10,0.31,0.73,0.5,55.75,32.01,23.05,Standing still,0
11,0.32,0.73,0.55,52.94,30,23.57,Standing still,0
12,0.27,0.79,0.51,57.24,28.3,19.11,Standing still,0
13,0.27,0.79,0.49,58.05,28.35,18.6,Standing still,0
14,0.05,0.82,0.45,61.5,7,3.81,Standing still,0
15,0.13,0.89,0.38,66.74,18.08,7.99,Standing still,0
16,0.34,0.81,0.23,74.42,56,22.46,Standing still,0
17,0.29,0.77,0.49,57.53,30.43,20.49,Standing still,0
18,0.13,0.75,0.4,62.02,17.42,9.46,Standing still,0
19,0.38,0.92,0.26,74.38,56.04,22.55,Standing still,0
20,0.38,0.77,0.42,61.14,42.22,26.57,Standing still,0
21,0.09,0.86,0.27,72.35,18.92,6.23,Standing still,0
22,0.28,0.95,-0.14,98.46,116.57,16.57,Standing still,1
23,0.11,0.6,-0.23,111.29,154.98,10.3,Standing still,1
24,0.05,-0.59,0.52,-48.65,6.05,174.67,Standing still,1
25,0.57,-0.66,0.58,-48.62,44.61,139.01,Standing still,1
26,0.93,0.09,0.47,10.39,63.24,84.72,Standing still,1
27,0.93,-0.2,0.41,-26.57,66.4,102.32,Standing still,0
28,0.92,-0.19,0.41,-24.78,66.22,101.5,Standing still,0
29,0.91,-0.16,0.41,-21.99,66.04,100.18,Standing still,0
30,1.06,-0.1,0.38,-15.15,70.56,95.46,Standing still,0
31,0.84,0.38,0.34,48.14,68.29,66.04,Standing still,0
32,0.84,0.45,0.31,54.94,69.5,61.96,Standing still,0
33,0.63,0.72,0.19,75.38,73.3,41.01,Standing still,0
34,0.35,0.87,0.07,85.36,78.69,22.07,Standing still,0
35,0.36,0.91,0.03,88.04,85.03,21.46,Standing still,0
36,0.37,0.72,0.41,60.05,41.57,27.06,Standing still,0
37,0.15,1.55,0.28,79.75,27.82,5.45,Standing still,0
38,0.62,0.63,0.15,76.64,76.48,44.64,Standing still,0
1,0.28,0.8,0.5,57.89,29.36,19.44,Standing still,0
2,0.29,0.78,0.5,57.38,30.03,20.3,Standing still,0
3,0.27,0.8,0.47,59.78,30.26,18.77,Standing still,0
4,0.25,0.79,0.25,72.42,45,17.58,Standing still,0
5,0.21,0.92,-0.41,113.78,152.56,12.89,Standing still,0
6,0.18,0.81,-0.59,125.8,162.95,12.47,Standing still,0
7,0.15,0.85,-0.63,126.62,166.8,9.89,Standing still,0
8,0.22,0.84,0.2,76.34,47.12,14.66,Standing still,0
9,0.24,0.75,0.56,53.13,23.29,17.9,Standing still,0
10,0.25,0.71,0.63,48.33,21.56,19.37,Standing still,0
