currentTime,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,activity
29,0.27,0.61,0.71,40.6,21.04,24.17,4
30,0.27,0.62,0.73,40.35,20.62,23.9,4
31,0.27,0.62,0.73,40.35,20.08,23.29,4
32,0.27,0.62,0.7,41.28,21.25,23.9,4
33,0.27,0.63,0.71,41.32,20.49,23.03,4
34,0.27,0.62,0.72,40.65,20.28,23.29,4
35,0.27,0.62,0.71,40.96,21.04,23.9,4
36,0.27,0.62,0.71,40.96,21.04,23.9,4
37,0.27,0.61,0.71,40.6,20.49,23.55,4
38,0.27,0.61,0.72,40.29,20.83,24.17,4
0,0.27,0.63,0.68,42.6,21.91,23.63,4
1,0.27,0.63,0.69,42.63,21.69,23.37,4
2,0.27,0.63,0.68,42.95,21.35,22.77,4
3,0.27,0.63,0.69,42.27,21.12,23.03,4
4,0.27,0.63,0.69,42.63,21.69,23.37,4
5,0.27,0.63,0.7,41.95,21.47,23.63,4
6,0.27,0.63,0.7,41.63,21.25,23.63,4
7,0.27,0.63,0.7,41.99,21.25,23.37,4
8,0.27,0.63,0.7,41.63,21.25,23.63,4
9,0.28,0.63,0.69,42.63,22.25,23.96,4
10,0.28,0.62,0.7,41.28,21.8,24.5,4
11,0.29,0.73,0.6,50.38,25.67,21.7,4
12,0.28,0.86,0.36,67.31,38.05,18.12,4
13,0.26,0.91,0.02,89.01,86.53,15.88,6
14,0.21,0.69,-0.66,133.67,162.18,17.06,6
15,0.27,0.7,-0.81,139.13,161.9,20.7,6
16,0.23,0.8,-0.49,121.7,154.54,16.39,6
17,0.27,0.79,0.08,84.35,74.05,19.11,6
18,0.31,0.95,0.07,85.78,77.32,18.15,1
19,0.31,0.91,0.08,85.11,75.96,18.87,1
20,0.3,0.91,0.09,84.14,72.47,17.99,1
21,0.3,0.92,0.09,84.19,72.9,18.29,1
22,0.3,0.92,0.08,85.16,75.62,18.29,1
23,0.3,0.92,0.06,86.12,78.41,18.29,1
24,0.31,0.93,0.08,85.2,75.96,18.58,1
25,0.3,0.92,0.06,86.12,78.41,18.29,1
26,0.3,0.92,0.09,84.19,72.9,18.29,1
27,0.29,0.91,0.09,84.63,73.44,17.55,1
28,0.38,0.89,0.13,82.01,71.57,22.83,1
29,0.39,0.78,0.26,71.74,56.58,26.57,1
30,0.1,0.95,0.13,82,37.41,6.13,2
31,0.21,0.83,0.41,63.43,27,14.29,2
32,0.41,0.91,0.11,83.18,74.93,23.96,2
33,0.34,0.73,0.43,59.4,38.66,25.32,2
34,0.18,0.84,0.45,62.18,21.97,12.02,2
35,0.26,0.78,0.55,55.01,25.24,18.26,2
36,0.34,0.73,0.48,57.02,35.8,25.08,2
37,0.18,0.85,0.41,64.5,23.86,11.92,2
38,0.23,0.79,0.5,57.64,25.11,16.54,2
39,0.38,0.8,0.47,59.53,39.24,25.66,2
40,0.37,0.79,0.59,53.04,31.73,24.95,2
41,0.23,0.78,0.46,59.46,26.95,16.7,2
42,0.34,0.88,0.34,69.17,45.66,21.27,2
43,0.37,0.78,0.44,60.75,40.01,25.17,2
44,0.24,0.82,0.41,63.22,30.32,16.45,2
45,0.35,0.9,0.38,67.34,43.15,21.37,2
46,0.34,0.75,0.41,61.1,39.7,24.62,2
47,0.26,0.92,0.39,67.04,33.42,15.62,2
48,0.3,0.95,0.47,63.62,33.02,17.86,2
49,0.35,0.78,0.43,61.19,39.29,24.23,2
50,0.17,0.81,0.29,70.42,30.74,11.94,2
51,0.27,0.89,0.5,60.69,27.98,16.61,2
52,0.33,0.68,0.45,56.31,35.91,25.77,2
53,0.23,0.9,0.4,66.08,30.47,14.62,2
54,0.25,0.82,0.46,60.67,28.47,16.95,2
55,0.31,0.75,0.4,62.02,38.11,22.62,2
56,0.34,0.95,0.58,58.55,30.74,19.98,2
57,0.35,0.7,0.49,55.01,35.54,26.57,2
58,0.13,0.7,0.28,68.2,23.96,10.08,2
59,0.32,0.93,0.43,65.19,36.7,19.01,2
0,0.45,0.77,0.3,68.3,56.08,30.62,2
1,0.18,0.9,0.42,64.85,23.07,11.31,2
2,0.3,0.91,0.48,62.08,32.17,18.43,2
3,0.39,0.72,0.43,59.13,42.27,28.52,2
4,0.18,0.81,0.33,68.01,28.71,12.47,2
5,0.23,0.77,0.53,55.52,23.81,16.86,2
6,0.32,0.68,0.44,57.23,36.21,25.23,2
7,0.2,0.81,0.43,62.13,25.3,14.04,2
8,0.35,0.78,0.34,66.73,46.3,24.23,2
9,0.29,0.97,0.42,66.47,34.42,16.61,2
10,0.14,0.84,0.42,63.43,18.43,9.46,2
11,0.33,0.85,0.41,64.07,38.4,21.07,2
12,0.24,0.95,0.46,64.19,27.72,14.26,2
13,0.21,0.79,0.45,60.13,24.96,14.97,2
14,0.29,0.76,0.43,60.45,33.93,20.88,2
15,0.1,0.7,0.33,64.98,17.2,8.22,2
16,0.26,0.83,0.48,59.68,28.02,17.29,2
17,0.31,0.7,0.46,56.46,34.14,24.2,2
18,0.05,0.68,0.28,67.52,11,4.6,2
19,0.19,0.91,0.38,67.1,26.1,11.69,2
20,0.3,0.7,0.5,54.28,31.36,23.66,2
21,0.05,0.7,0.3,66.34,10.18,4.5,2
22,0.22,0.85,0.45,61.98,25.77,14.41,2
23,0.32,0.7,0.43,58.57,36.7,24.49,2
24,0.16,0.91,0.38,67.52,22.62,9.78,2
25,0.2,0.8,0.46,59.95,22.96,13.77,2
26,0.39,0.75,0.21,74.29,61.63,27.51,2
27,0.38,0.73,0.47,57.17,38.66,27.3,2
28,0.22,0.95,0.36,69.34,31.33,12.93,2
29,0.3,0.92,0.4,66.63,37.41,18.29,2
30,0.33,0.88,0.36,67.67,42.4,20.56,2
31,0.05,0.94,0.28,73.3,9.46,2.86,2
32,0.3,0.79,0.48,58.87,31.92,20.62,2
33,0.41,0.89,0.52,59.56,37.82,24.52,2
34,0.3,0.91,0.23,75.62,51.71,17.99,1
35,0.28,0.88,0.27,72.79,45.81,17.67,1
36,0.3,0.91,0.26,74.25,49.03,17.99,1
37,0.3,0.86,0.32,69.56,43.57,19.52,1
38,0.31,0.88,0.3,70.8,45.73,19.65,1
39,0.31,0.88,0.28,72.18,48.01,19.65,1
40,0.3,0.88,0.28,72.18,47.29,19.2,1
41,0.3,0.88,0.27,73.25,48.92,19.04,1
42,0.31,0.9,0.27,73.53,49.64,19.18,1
43,0.3,0.88,0.27,72.65,48.09,19.2,1
44,0.3,0.88,0.26,73.58,49.03,18.74,1
45,0.3,0.88,0.27,72.65,47.35,18.74,1
46,0.3,0.88,0.27,72.79,48.09,19.04,1
47,0.3,0.89,0.29,72.02,46.51,18.89,1
48,0.31,0.84,0.34,68.29,42.93,20.32,1
49,0.29,0.78,0.45,60.32,32.99,20.3,1
50,0.25,0.76,0.57,53.04,23.67,18.26,1
51,0.28,0.76,0.55,54.18,27.22,20.36,1
52,0.28,0.77,0.55,54.08,26.89,20.17,1
53,0.28,0.77,0.55,54.46,27.22,20.17,1
54,0.29,0.77,0.54,54.85,28.2,20.68,1
55,0.29,0.74,0.55,53.62,27.86,21.28,1
56,0.3,0.76,0.55,53.8,28.16,21.39,1
57,0.29,0.76,0.55,53.8,27.53,20.88,1
58,0.29,0.75,0.55,53.9,27.86,21.08,1
59,0.29,0.75,0.55,53.9,27.86,21.08,1
0,0.3,0.75,0.56,53.13,27.82,21.6,1
1,0.3,0.77,0.54,54.85,28.84,21.19,1
2,0.3,0.74,0.56,52.84,27.82,21.8,1
3,0.3,0.76,0.55,54.18,28.5,21.39,1
4,0.3,0.75,0.55,53.9,28.5,21.6,1
5,0.29,0.77,0.52,55.64,28.91,20.68,1
6,0.3,0.81,0.43,62.13,35.34,20.56,1
7,0.31,0.85,0.38,65.79,39.23,20.15,1
8,0.3,0.84,0.36,66.74,40.29,20.03,1
9,0.3,0.85,0.34,68.02,41.55,19.69,1
10,0.3,0.85,0.35,67.57,40.18,19.22,1
11,0.29,0.85,0.33,68.93,41.38,18.75,1
12,0.31,0.87,0.33,69.27,43.6,19.82,1
13,0.3,0.86,0.33,69.1,42.88,19.52,1
14,0.31,0.86,0.34,68.2,42.27,19.98,1
15,0.31,0.86,0.34,68.65,42.93,19.98,1
16,0.3,0.86,0.34,68.2,41.55,19.52,1
17,0.3,0.82,0.34,67.73,41.47,19.9,1
18,0.3,0.95,0.17,79.78,60.57,17.73,1
19,0.3,0.91,0.18,78.79,58.82,18.14,1
20,0.29,0.91,0.21,76.9,53.88,17.69,1
21,0.3,0.91,0.2,77.94,56.66,17.99,1
22,0.29,0.91,0.19,78.31,57.03,17.69,1
23,0.3,0.9,0.2,77.74,57.34,18.73,1
24,0.3,0.91,0.2,77.84,56.66,18.14,1
25,0.3,0.91,0.19,78.31,57.72,18.14,1
26,0.3,0.91,0.2,77.37,56.31,18.58,1
27,0.3,0.91,0.2,77.94,56.66,17.99,1
28,0.3,0.9,0.2,77.26,55.62,18.29,1
29,0.3,0.9,0.19,78.21,57.72,18.29,1
30,0.3,0.91,0.2,77.84,57.34,18.58,1
31,0.31,0.9,0.21,76.79,55.98,19.18,1
32,0.3,0.91,0.21,76.9,55.3,18.58,1
33,0.3,0.9,0.2,77.74,56.66,18.29,1
34,0.3,0.91,0.21,76.9,55.3,18.58,1
35,0.3,0.9,0.22,76.32,53.62,18.29,1
36,0.3,0.9,0.21,76.79,54.61,18.29,1
37,0.3,0.9,0.22,76.32,53.62,18.29,1
38,0.3,0.91,0.2,77.84,57.34,18.58,1
39,0.3,0.91,0.2,77.94,57.34,18.43,1
40,0.3,0.9,0.2,77.74,57.34,18.73,1
41,0.31,0.9,0.22,76.32,55.01,19.18,1
42,0.3,0.9,0.2,77.26,55.62,18.29,1
43,0.3,0.91,0.2,77.47,56.31,18.43,1
44,0.31,0.91,0.2,77.84,57.99,19.03,1
45,0.3,0.91,0.2,77.37,56.31,18.58,1
46,0.3,0.91,0.2,77.84,57.34,18.58,1
47,0.3,0.91,0.2,77.37,56.31,18.58,1
48,0.3,0.91,0.2,77.84,57.34,18.58,1
49,0.3,0.91,0.16,79.74,61.7,18.58,1
50,0.3,0.93,0.02,89.04,86.99,17.71,5
51,0.18,0.98,-0.16,99.02,131.01,10.34,5
52,0.29,0.88,-0.09,96.12,107.97,18.28,5
53,0.15,0.84,-0.42,116.78,160.62,10.07,5
54,0.15,0.7,-0.65,132.68,167.11,11.92,5
55,0.18,0.7,-0.64,132.66,164.33,14.49,5
56,0.27,0.92,-0.09,95.81,108.92,16.52,5
57,0.3,0.68,0.59,49.24,27.47,24.15,4
58,0.26,0.77,0.59,52.57,23.75,18.61,4
59,0.27,0.7,0.63,48.37,23.03,20.7,4
0,0.27,0.67,0.64,46.36,22.52,21.57,4
1,0.27,0.66,0.66,45.34,22.62,22.38,4
2,0.27,0.66,0.66,44.66,22.38,22.62,4
3,0.27,0.66,0.66,44.66,22.38,22.62,4
4,0.28,0.65,0.68,43.65,22.48,23.45,4
5,0.27,0.65,0.68,43.65,21.91,22.86,4
6,0.28,0.63,0.69,42.63,22.25,23.96,4
7,0.28,0.63,0.7,42.31,22.02,23.96,4
8,0.27,0.65,0.67,43.98,22.15,22.86,4
9,0.27,0.66,0.67,44.33,21.57,22.04,4
10,0.26,0.65,0.66,44.32,21.22,21.68,4
11,0.28,0.63,0.67,43.29,22.71,23.96,4
12,0.27,0.67,0.65,46.02,22.28,21.57,4
13,0.31,0.81,0.42,62.56,36.53,21.04,4
14,0.28,0.91,0.2,77.84,55.22,17.24,4
15,0.28,0.91,0.15,80.78,62.18,17.1,4
16,0.28,0.91,0.2,77.94,55.22,17.1,4
17,0.28,0.92,0.18,78.97,57.43,16.97,4
18,0.27,0.91,0.18,78.88,56.69,16.65,4
19,0.28,0.92,0.17,79.44,58.57,16.97,4
20,0.29,0.91,0.2,77.94,55.95,17.55,4
21,0.29,0.91,0.18,78.88,58.13,17.55,4
22,0.28,0.91,0.19,78.31,56.31,17.24,4
23,0.29,0.92,0.16,79.91,60.42,17.41,4
24,0.29,0.91,0.16,79.82,60.42,17.55,4
25,0.28,0.92,0.16,80.38,60.95,16.97,4
26,0.28,0.91,0.17,79.35,58.57,17.1,4
27,0.28,0.92,0.18,78.97,57.43,16.97,4
28,0.28,0.91,0.18,78.79,57.43,17.24,4
29,0.29,0.91,0.17,79.35,59.26,17.55,4
30,0.28,0.92,0.16,79.91,59.74,16.97,4
31,0.28,0.91,0.15,80.78,62.18,17.1,4
32,0.28,0.91,0.16,80.22,60.95,17.24,4
33,0.27,0.91,0.15,80.78,61.5,16.65,4
34,0.27,0.91,0.15,80.78,61.5,16.65,4
35,0.28,0.91,0.13,82.21,66.04,17.1,4
36,0.27,0.92,0.15,80.85,61.5,16.52,4
37,0.27,0.92,0.13,81.8,64.09,16.52,4
38,0.29,0.92,0.14,81.33,64.06,17.41,4
39,0.28,0.91,0.16,80.3,60.95,17.1,4
40,0.28,0.91,0.14,81.25,63.43,17.1,4
41,0.28,0.92,0.16,80.38,60.95,16.97,4
0,0.27,0.62,0.71,40.96,21.04,23.9,4
1,0.27,0.62,0.71,40.96,21.04,23.9,4
2,0.28,0.63,0.7,41.63,21.8,24.23,4
3,0.27,0.63,0.71,41.32,21.04,23.63,4
4,0.28,0.62,0.71,40.96,21.58,24.5,4
5,0.27,0.62,0.71,40.96,21.04,23.9,4
6,0.28,0.62,0.71,40.96,21.58,24.5,4
7,0.27,0.62,0.71,40.96,20.49,23.29,4
8,0.27,0.62,0.72,40.65,20.83,23.9,4
9,0.28,0.62,0.71,40.96,21.58,24.5,4
10,0.28,0.61,0.7,40.91,21.8,24.78,4
11,0.28,0.63,0.7,41.95,22.02,24.23,4
12,0.28,0.61,0.71,40.6,21.58,24.78,4
13,0.29,0.62,0.72,40.65,21.91,25.1,4
14,0.28,0.62,0.7,41.28,21.8,24.5,4
15,0.28,0.62,0.71,40.96,21.58,24.5,4
16,0.29,0.63,0.7,41.63,22.35,24.82,4
17,0.29,0.61,0.72,40.29,21.91,25.38,4
18,0.28,0.6,0.71,40.24,21.58,25.06,4
19,0.28,0.61,0.73,39.99,21.16,24.78,4
20,0.27,0.62,0.7,41.28,21.25,23.9,4
21,0.29,0.63,0.71,41.67,22.13,24.55,4
22,0.28,0.63,0.73,40.7,21.16,24.23,4
23,0.3,0.59,0.71,39.87,22.66,26.57,4
24,0.3,0.63,0.68,42.6,23.59,25.41,4
25,0.33,0.8,0.47,59.53,34.99,22.38,4
26,0.3,0.77,0.3,69,45,21,4
27,0.28,0.91,0.13,81.73,64.72,17.1,4
28,0.29,0.93,0.09,84.72,73.44,17.27,4
29,0.28,0.93,0.07,85.67,75.96,16.83,4
30,0.27,0.92,0.06,86.12,77.13,16.52,4
31,0.28,0.91,0.08,85.11,74.48,17.1,4
32,0.27,0.92,0.07,85.64,75.58,16.52,4
33,0.27,0.92,0.07,85.64,75.17,16.07,4
34,0.27,0.94,0.06,86.19,77.13,16.26,4
35,0.29,0.88,0.16,79.96,61.61,18.13,4
36,0.3,0.91,0.15,80.78,63.43,17.99,4
37,0.3,0.91,0.12,82.63,68.96,18.58,4
38,0.25,0.95,-0.1,96.08,112.11,14.7,4
39,0.23,0.91,-0.16,100.18,124.99,14.38,4
40,0.27,0.93,-0.15,99.07,119.2,15.95,4
41,0.26,0.93,-0.17,100.47,123.69,15.5,4
42,0.26,0.91,-0.17,100.65,123.69,15.75,4
43,0.26,0.91,-0.18,101.12,124.88,15.75,4
44,0.24,0.91,-0.18,101.12,126.57,14.84,4
45,0.26,0.91,-0.17,100.65,123.69,15.75,4
46,0.26,0.91,-0.16,100.18,122.47,15.75,4
47,0.26,0.91,-0.15,99.22,119.93,15.75,4
48,0.27,0.91,-0.09,95.42,107.45,16.79,4
49,0.18,0.8,-0.29,109.94,148.13,12.71,6
50,0.15,0.7,-0.82,139.4,169.74,11.92,6
51,0.2,0.65,-0.62,133.59,162.44,16.76,6
52,0.21,0.82,-0.35,113.2,149.04,14.42,6
53,0.29,0.89,-0.03,92.01,96.17,17.98,6
54,0.3,0.83,0.3,70.28,45,19.72,6
55,0.3,0.78,0.45,59.89,33.23,20.81,1
56,0.3,0.8,0.48,59.36,32.59,20.74,1
57,0.28,0.73,0.55,53.33,27.22,20.96,1
58,0.3,0.73,0.58,51.49,27.18,22.23,1
59,0.31,0.73,0.56,52.25,29.05,23.27,1
0,0.31,0.72,0.57,51.57,28.72,23.5,1
1,0.29,0.73,0.56,52.55,27.2,21.49,1
2,0.3,0.75,0.55,53.51,28.78,22.11,1
3,0.31,0.74,0.57,52.46,28.72,22.83,1
4,0.31,0.73,0.57,52.17,28.72,23.05,1
5,0.3,0.73,0.55,52.64,28.78,22.75,1
6,0.3,0.8,0.45,60.8,34.38,20.92,1
7,0.31,0.9,0.25,74.45,51.34,19.18,1
8,0.32,0.88,0.27,73.25,50.33,19.94,1
9,0.31,0.88,0.26,73.72,50.48,19.49,1
10,0.31,0.9,0.24,74.91,52.22,19.18,1
11,0.31,0.89,0.25,74.32,51.34,19.33,1
12,0.3,0.89,0.24,74.79,51.52,18.89,1
13,0.31,0.88,0.25,74.19,51.34,19.49,1
14,0.31,0.88,0.25,74.19,51.34,19.49,1
15,0.3,0.86,0.2,76.7,55.62,19.06,1
16,0.3,0.91,0.13,81.66,65.9,18.14,1
17,0.3,0.92,0.11,83.23,70.25,18.29,1
18,0.3,0.91,0.12,82.69,68.46,17.99,1
19,0.3,0.91,0.13,81.73,65.9,17.99,1
20,0.3,0.91,0.14,81.25,64.65,17.99,1
21,0.3,0.91,0.14,81.25,64.65,17.99,1
22,0.3,0.91,0.13,81.66,66.45,18.58,1
23,0.3,0.92,0.14,81.33,65.22,18.29,1
24,0.31,0.92,0.13,81.8,66.97,18.73,1
25,0.3,0.91,0.13,81.73,65.9,17.99,1
26,0.3,0.91,0.13,81.73,66.45,18.43,1
27,0.3,0.92,0.14,81.33,64.65,17.85,1
28,0.31,0.91,0.17,79.35,61.19,18.87,1
29,0.3,0.91,0.16,79.74,61.07,18.14,1
30,0.3,0.92,0.16,79.91,61.7,18.29,1
31,0.31,0.91,0.16,79.74,62.3,19.03,1
32,0.32,0.9,0.19,78.21,59.66,19.62,1
33,0.31,0.91,0.2,77.84,57.99,19.03,1
34,0.31,0.9,0.23,75.85,54.06,19.18,1
35,0.36,0.91,0.22,76.54,58.67,21.46,1
36,0.32,0.9,0.23,75.38,53.81,19.62,1
37,0.33,0.89,0.23,75.26,54.46,20.22,1
38,0.33,0.88,0.24,74.66,53.57,20.39,1
39,0.34,0.88,0.26,73.72,52.5,20.83,1
40,0.34,0.87,0.27,72.5,50.86,21.18,1
41,0.34,0.86,0.29,71.41,49.29,21.35,1
42,0.35,0.88,0.25,74.19,54.58,21.71,1
43,0.38,0.88,0.22,75.96,59.74,23.2,1
44,0.38,0.9,0.23,75.38,57.99,22.66,1
45,0.38,0.89,0.21,76.68,60.64,22.83,1
46,0.41,0.88,0.2,76.93,63.87,25.32,1
47,0.42,0.84,0.21,75.84,63.43,26.78,1
48,0.44,0.83,0.23,74.2,61.82,27.85,1
49,0.45,0.84,0.22,75.47,63.84,27.82,1
50,0.31,0.88,0.27,73.11,49.64,19.65,1
51,0.18,0.9,0.32,70.38,29.29,11.31,1
52,0.16,0.87,0.39,65.75,21.8,10.21,1
53,0.17,0.89,0.35,68.46,26.05,10.92,1
54,0.18,0.88,0.38,66.8,25.6,11.6,1
55,0.21,0.88,0.36,67.67,30.41,13.55,1
56,0.23,0.85,0.37,66.67,32.55,15.39,1
57,0.29,0.88,0.34,68.55,40.06,18.28,1
58,0.3,0.88,0.33,69.44,42.14,18.74,1
59,0.3,0.86,0.33,69.1,42.88,19.52,1
0,0.32,0.85,0.31,69.85,45.71,20.61,1
1,0.34,0.88,0.32,69.89,46.36,21,1
2,0.34,0.89,0.29,72.02,49.29,20.67,1
3,0.3,0.89,0.3,71.57,45.74,18.89,1
4,0.33,0.85,0.28,71.72,49.4,21.07,1
5,0.28,0.88,0.31,70.51,41.99,17.67,1
6,0.33,0.91,0.24,75.04,53.57,19.9,1
7,0.33,0.85,0.23,75.1,55.38,21.07,1
8,0.35,0.8,0.3,69.57,49.82,23.81,1
9,0.4,0.83,0.27,71.73,55.54,25.69,1
10,0.35,0.87,0.29,71.57,50.57,22.07,1
11,0.15,0.93,0.23,75.85,32.35,9.07,2
12,0.24,0.98,0.28,74.05,40.73,13.82,2
13,0.34,0.84,0.2,76.34,58.84,21.89,2
14,0.18,0.81,0.14,80.18,51.95,12.47,2
15,0.22,0.94,0.16,80.07,53.13,13.13,2
16,0.34,0.86,0.13,81.21,68.88,21.8,2
17,0.23,0.92,0.1,83.71,65.85,13.81,2
18,0.31,0.89,0.08,84.99,75.96,19.33,2
19,0.38,0.88,0.12,82.37,72.65,23.2,2
20,0.2,0.94,0.01,89.52,87.8,12.23,2
21,0.25,0.96,0.17,79.86,55.49,14.58,2
22,0.36,0.9,0.12,82.57,71.94,21.8,2
23,0.27,0.97,0.12,83.1,66.19,15.33,2
24,0.19,0.91,0.19,78.31,45,11.69,2
25,0.33,0.82,0.35,66.8,43.03,21.8,2
26,0.34,0.88,0.49,60.64,34.32,21,2
27,0.23,0.79,0.47,59.29,26.57,16.54,2
28,0.35,0.7,0.23,72.14,57.2,26.57,2
29,0.32,0.85,0.49,59.97,33.06,20.61,2
30,0.24,0.8,0.44,61.23,28.97,16.91,2
31,0.35,0.71,0.24,71.19,55.44,26.31,2
32,0.34,0.92,0.45,63.82,36.55,20.02,2
33,0.25,0.84,0.38,66.04,33.69,16.5,2
34,0.38,0.78,0.23,73.83,59.38,26.1,2
35,0.37,0.89,0.41,65.48,42.11,22.41,2
36,0.23,0.81,0.37,65.68,32.55,16.09,2
37,0.37,0.7,0.23,72.14,58.32,27.57,2
38,0.39,0.89,0.38,66.74,45.58,23.68,2
39,0.18,0.84,0.36,66.74,26.57,12.13,2
40,0.38,0.89,0.22,76.2,60.26,23.26,2
41,0.3,0.98,0.33,71.43,42.14,16.91,2
42,0.23,0.89,0.27,73.39,41.42,14.74,2
43,0.49,0.79,0.21,75.03,66.8,31.95,2
44,0.29,0.88,0.34,68.73,40.06,18.13,2
45,0.18,0.75,0.57,52.75,17.49,13.47,2
46,0.37,0.75,0.44,59.74,40.01,26.09,2
47,0.31,0.87,0.61,54.9,27.15,19.82,2
48,0.24,0.73,0.54,53.72,24.19,18.25,2
49,0.36,0.86,0.47,61.39,37.48,22.69,2
50,0.35,0.95,0.6,57.74,30.3,20.25,2
51,0.2,0.81,0.45,60.85,23.32,13.52,2
52,0.33,0.91,0.38,67.1,40.6,19.9,2
53,0.28,0.91,0.5,61.11,29.36,17.24,2
54,0.2,0.84,0.49,59.51,22.43,13.66,2
55,0.37,0.91,0.35,68.8,46.25,22.06,2
56,0.31,0.95,0.52,61.59,31.22,18.15,2
57,0.27,0.76,0.48,57.41,28.74,19.32,2
58,0.32,0.76,0.41,61.35,37.72,22.91,2
59,0.3,0.91,0.53,59.62,29.84,18.58,2
0,0.23,0.79,0.38,64.12,31.48,16.54,2
1,0.33,0.7,0.24,70.99,53.57,25.02,2
2,0.32,0.87,0.43,63.64,36.7,20.27,2
3,0.15,0.79,0.43,61.43,19.06,10.65,2
4,0.31,0.7,0.3,66.57,45.73,23.96,2
5,0.33,0.85,0.43,63.23,37.37,21.07,2
6,0.17,0.83,0.34,67.46,26.57,11.73,2
7,0.31,0.88,0.11,82.87,70.71,19.65,2
8,0.3,0.98,0.09,85.01,74.25,17.2,2
9,0.19,0.95,0.09,84.81,65.38,11.22,2
10,0.31,0.9,-0.06,93.98,101.31,19.18,2
11,0.3,0.88,-0.04,92.56,97.31,19.2,2
12,0.29,0.97,0.05,87.23,80.79,16.61,2
13,0.21,0.91,0.03,88.03,81.57,13.1,2
14,0.34,0.87,-0.06,94.12,100.54,21.18,2
15,0.3,0.95,0.12,82.93,68.96,17.86,2
16,0.21,0.91,0.1,83.66,64.29,12.99,2
17,0.31,0.83,-0.02,91.08,92.86,20.67,2
18,0.33,0.93,0.16,79.99,63.43,19.44,2
19,0.23,0.89,0.16,80.05,55.41,14.27,2
20,0.29,0.84,0.08,84.71,74.88,18.91,2
21,0.3,0.92,0.11,83.23,70.25,18.29,2
22,0.17,0.94,0.1,83.82,59.42,10.39,2
23,0.29,0.99,0.09,85.05,73.44,16.24,2
24,0.3,0.88,0.15,80.37,64.03,19.2,2
25,0.2,0.95,0.12,82.99,60.02,12.03,2
26,0.29,0.98,0.06,86.34,77.8,16.49,2
27,0.28,0.87,0.16,79.29,59.74,17.97,2
28,0.11,0.87,0.04,87.42,70.35,7.19,2
29,0.16,0.97,0.14,81.74,48.01,9.16,2
30,0.32,0.93,0.16,80.46,64,19.01,2
31,0.27,0.97,0.17,79.94,57.09,15.33,2
32,0.19,0.91,0.2,77.94,43.83,11.59,2
33,0.33,0.84,0.2,76.34,58.24,21.43,2
34,0.32,0.91,0.26,74.12,51.17,19.47,2
35,0.18,0.95,0.18,79.32,45,10.68,2
36,0.3,0.97,0.11,83.56,70.25,17.46,2
37,0.35,0.91,0.16,79.74,64.98,21.2,2
38,0.17,0.91,0.21,77.01,39.17,10.65,2
39,0.32,0.85,0.11,82.68,71.15,20.61,2
40,0.35,0.95,0.16,80.15,64.98,20.4,2
41,0.16,0.9,0.16,80.13,46.4,10.35,2
42,0.3,0.83,0.03,87.84,84.14,20.2,2
43,0.33,0.94,0.17,79.61,62.35,19.29,2
44,0.22,0.9,0.1,83.55,65.1,13.68,2
45,0.31,0.89,0.02,88.99,87.14,19.33,2
46,0.31,0.94,0.1,83.82,72,18.43,2
47,0.23,0.86,0.12,82.23,63.43,15.26,2
48,0.33,0.83,0,90,90,21.61,2
49,0.34,0.94,0.15,81,66.16,19.71,2
50,0.25,0.91,0.11,83.12,66.37,15.42,2
51,0.34,0.95,0.09,84.38,74.41,19.42,2
52,0.33,0.87,0.16,79.79,64.54,20.73,2
53,0.26,0.95,0.15,81.15,60.07,15.14,2
54,0.37,0.94,0.09,84.29,75.68,21.39,2
55,0.35,0.86,0.09,83.77,75.07,22.25,2
56,0.23,0.92,0.08,85.16,71.57,14.26,2
57,0.32,0.99,0.18,79.73,60.71,17.89,2
58,0.35,0.85,0.12,82.16,71.57,22.43,2
59,0.21,0.92,-0.02,90.97,94.24,12.89,2
0,0.27,0.99,0.11,83.71,67.62,14.99,2
1,0.42,0.84,0.09,84.18,78.49,26.57,2
2,0.16,0.88,0.05,86.46,71.57,10.53,2
3,0.23,0.94,0.18,79.15,52.52,14.04,2
4,0.34,0.92,0.07,85.64,78.44,20.45,2
5,0.3,0.95,0.02,89.05,86.99,17.43,1
6,0.3,0.93,0.02,89.04,87.06,18.15,1
7,0.3,0.92,0.04,87.57,82.5,17.85,1
8,0.3,0.93,0.03,88.07,84.14,18.15,1
9,0.3,0.91,0.05,87.06,81.03,17.99,1
10,0.3,0.92,0.05,87.09,81.03,17.85,1
11,0.3,0.92,0.05,87.09,81.03,17.85,1
12,0.3,0.93,0.05,87.11,81.03,17.71,1
13,0.31,0.91,0.2,77.94,57.99,18.87,1
14,0.3,0.75,0.55,53.51,28.78,22.11,1
15,0.3,0.78,0.51,56.98,30.31,20.81,1
16,0.32,0.84,0.38,65.84,40.5,20.97,1
17,0.31,0.84,0.37,66.29,40.4,20.5,1
18,0.31,0.85,0.31,69.85,45,20.15,1
19,0.32,0.87,0.3,71.1,47.17,20.27,1
20,0.34,0.88,0.3,71.41,49.18,21.27,1
21,0.34,0.85,0.3,70.78,48.53,21.53,1
22,0.3,0.86,0.38,66.43,38.37,19.06,1
23,0.32,0.84,0.37,66.29,41.1,20.97,1
24,0.31,0.84,0.37,66.48,40.4,20.32,1
25,0.32,0.84,0.39,64.95,39.35,20.97,1
